"metro_nonmetro","county_name","state_abbr","value"
"Nonmetropolitan","Southeast Fairbanks Census Area","AK",0.31603202499512
"Nonmetropolitan","Wrangell City And Borough","AK",0.25412621359223
"Nonmetropolitan","Yakutat City And Borough","AK",0.22730627306273
"Nonmetropolitan","Yukon-Koyukuk Census Area","AK",0.27906976744186
"Nonmetropolitan","Barbour County","AL",0.26700342015259
"Nonmetropolitan","Bullock County","AL",0.22000260281104
"Nonmetropolitan","Butler County","AL",0.30302093073437
"Nonmetropolitan","Chambers County","AL",0.32100442680507
"Nonmetropolitan","Cherokee County","AL",0.29700819069106
"Nonmetropolitan","Choctaw County","AL",0.33400729546639
"Nonmetropolitan","Clarke County","AL",0.36100985076388
"Nonmetropolitan","Clay County","AL",0.25500869087915
"Nonmetropolitan","Cleburne County","AL",0.27900034118048
"Nonmetropolitan","Coffee County","AL",0.33500573184712
"Nonmetropolitan","Conecuh County","AL",0.27601471771875
"Nonmetropolitan","Coosa County","AL",0.26200449650929
"Nonmetropolitan","Covington County","AL",0.34801060082993
"Nonmetropolitan","Crenshaw County","AL",0.26500766479305
"Nonmetropolitan","Cullman County","AL",0.30500395313735
"Nonmetropolitan","Dale County","AL",0.39300483351235
"Nonmetropolitan","Dallas County","AL",0.40301318967119
"Nonmetropolitan","Dekalb County","AL",0.30800171798846
"Nonmetropolitan","Escambia County","AL",0.32300695753008
"Nonmetropolitan","Fayette County","AL",0.26501679914775
"Nonmetropolitan","Franklin County","AL",0.25701043877507
"Nonmetropolitan","Jackson County","AL",0.34400222722541
"Nonmetropolitan","Lamar County","AL",0.26801541425819
"Nonmetropolitan","Marengo County","AL",0.40400567174761
"Nonmetropolitan","Marion County","AL",0.27901207172022
"Nonmetropolitan","Marshall County","AL",0.35300261819995
"Nonmetropolitan","Monroe County","AL",0.31501930763498
"Nonmetropolitan","Perry County","AL",0.28402132782938
"Nonmetropolitan","Pike County","AL",0.34501228303331
"Nonmetropolitan","Randolph County","AL",0.24500028950263
"Nonmetropolitan","Sumter County","AL",0.28701401446655
"Nonmetropolitan","Talladega County","AL",0.36800248376003
"Nonmetropolitan","Tallapoosa County","AL",0.32100842969509
"Nonmetropolitan","Washington County","AL",0.29201841236755
"Nonmetropolitan","Wilcox County","AL",0.29102632278649
"Nonmetropolitan","Winston County","AL",0.29801537538847
"Nonmetropolitan","Arkansas County","AR",0.33901260848207
"Nonmetropolitan","Ashley County","AR",0.37000072955424
"Nonmetropolitan","Baxter County","AR",0.30700384604262
"Nonmetropolitan","Boone County","AR",0.29800759668508
"Nonmetropolitan","Bradley County","AR",0.26802002977399
"Nonmetropolitan","Calhoun County","AR",0.25702658708627
"Nonmetropolitan","Carroll County","AR",0.28801143064501
"Nonmetropolitan","Chicot County","AR",0.30803449219819
"Nonmetropolitan","Clark County","AR",0.35501981935148
"Nonmetropolitan","Clay County","AR",0.3210027598896
"Nonmetropolitan","Cleburne County","AR",0.30700128192486
"Nonmetropolitan","Cleveland County","AR",0.36101664895501
"Nonmetropolitan","Columbia County","AR",0.34501746071339
"Nonmetropolitan","Conway County","AR",0.32701109787447
"Nonmetropolitan","Cross County","AR",0.33701693800362
"Nonmetropolitan","Dallas County","AR",0.27202666111227
"Nonmetropolitan","Desha County","AR",0.30700703308153
"Nonmetropolitan","Drew County","AR",0.30700812879804
"Nonmetropolitan","Franklin County","AR",0.29801747056589
"Nonmetropolitan","Fulton County","AR",0.28100418410042
"Nonmetropolitan","Greene County","AR",0.36400578034682
"Nonmetropolitan","Hempstead County","AR",0.34601599314579
"Nonmetropolitan","Hot Spring County","AR",0.31200259680745
"Nonmetropolitan","Howard County","AR",0.27302449296243
"Nonmetropolitan","Independence County","AR",0.33600588847797
"Nonmetropolitan","Izard County","AR",0.27300904381421
"Nonmetropolitan","Jackson County","AR",0.26900766836231
"Nonmetropolitan","Jefferson County","AR",0.40800692445668
"Nonmetropolitan","Johnson County","AR",0.30300613818792
"Nonmetropolitan","Lafayette County","AR",0.26803295571576
"Nonmetropolitan","Lawrence County","AR",0.37601924331376
"Nonmetropolitan","Lee County","AR",0.28802530501582
"Nonmetropolitan","Lincoln County","AR",0.27400150715901
"Nonmetropolitan","Logan County","AR",0.3190074046876
"Nonmetropolitan","Marion County","AR",0.27201663798049
"Nonmetropolitan","Mississippi County","AR",0.39901197172941
"Nonmetropolitan","Monroe County","AR",0.28101813685078
"Nonmetropolitan","Montgomery County","AR",0.30500585480094
"Nonmetropolitan","Nevada County","AR",0.27002600780234
"Nonmetropolitan","Newton County","AR",0.31704019921736
"Nonmetropolitan","Ouachita County","AR",0.3210085054678
"Nonmetropolitan","Phillips County","AR",0.39101165156279
"Nonmetropolitan","Pike County","AR",0.25900677789364
"Nonmetropolitan","Polk County","AR",0.28501529051988
"Nonmetropolitan","Pope County","AR",0.35700099304866
"Nonmetropolitan","Prairie County","AR",0.28601926163724
"Nonmetropolitan","Randolph County","AR",0.3320167219259
"Nonmetropolitan","Scott County","AR",0.23802893064756
"Nonmetropolitan","Searcy County","AR",0.24300492610837
"Nonmetropolitan","Sevier County","AR",0.3150249491776
"Nonmetropolitan","Sharp County","AR",0.30300644237652
"Nonmetropolitan","St. Francis County","AR",0.36701622825004
"Nonmetropolitan","Stone County","AR",0.33200281520209
"Nonmetropolitan","Union County","AR",0.34200921525233
"Nonmetropolitan","Van Buren County","AR",0.3360119281174
"Nonmetropolitan","White County","AR",0.38100350986393
"Nonmetropolitan","Woodruff County","AR",0.23905117504942
"Nonmetropolitan","Yell County","AR",0.33901236235898
"Nonmetropolitan","Apache County","AZ",0.3560031867706
"Nonmetropolitan","Gila County","AZ",0.30100172389694
"Nonmetropolitan","Graham County","AZ",0.35200713012478
"Nonmetropolitan","Greenlee County","AZ",0.29401953418482
"Nonmetropolitan","La Paz County","AZ",0.28700878076868
"Nonmetropolitan","Navajo County","AZ",0.35200352600428
"Nonmetropolitan","Santa Cruz County","AZ",0.30500183683274
"Nonmetropolitan","Alpine County","CA",0.23217768147346
"Nonmetropolitan","Amador County","CA",0.26600472676966
"Nonmetropolitan","Calaveras County","CA",0.25500146280486
"Nonmetropolitan","Colusa County","CA",0.25301507537688
"Nonmetropolitan","Del Norte County","CA",0.24100043793489
"Nonmetropolitan","Glenn County","CA",0.25400120639389
"Nonmetropolitan","Humboldt County","CA",0.26800030548634
"Nonmetropolitan","Inyo County","CA",0.208
"Nonmetropolitan","Lake County","CA",0.28500067791358
"Nonmetropolitan","Lassen County","CA",0.22700883098715
"Nonmetropolitan","Mariposa County","CA",0.21301213681501
"Nonmetropolitan","Mendocino County","CA",0.24400069911736
"Nonmetropolitan","Modoc County","CA",0.21901940453266
"Nonmetropolitan","Mono County","CA",0.24400455710624
"Nonmetropolitan","Nevada County","CA",0.18900019171779
"Nonmetropolitan","Plumas County","CA",0.22800847185675
"Nonmetropolitan","Sierra County","CA",0.23002283105023
"Nonmetropolitan","Siskiyou County","CA",0.26200190600989
"Nonmetropolitan","Tehama County","CA",0.30100523560209
"Nonmetropolitan","Trinity County","CA",0.22000791452315
"Nonmetropolitan","Tuolumne County","CA",0.22400136643134
"Nonmetropolitan","Alamosa County","CO",0.26102113876577
"Nonmetropolitan","Archuleta County","CO",0.2110171684928
"Nonmetropolitan","Baca County","CO",0.24601420678769
"Nonmetropolitan","Bent County","CO",0.22804774083546
"Nonmetropolitan","Chaffee County","CO",0.1960013848018
"Nonmetropolitan","Cheyenne County","CO",0.25015847860539
"Nonmetropolitan","Conejos County","CO",0.23103955841766
"Nonmetropolitan","Costilla County","CO",0.22001389854065
"Nonmetropolitan","Crowley County","CO",0.24002435559164
"Nonmetropolitan","Custer County","CO",0.22101386481802
"Nonmetropolitan","Delta County","CO",0.25100377658517
"Nonmetropolitan","Dolores County","CO",0.21803519061584
"Nonmetropolitan","Eagle County","CO",0.18200361901629
"Nonmetropolitan","Fremont County","CO",0.29300637308927
"Nonmetropolitan","Garfield County","CO",0.2200026121596
"Nonmetropolitan","Grand County","CO",0.20501245565034
"Nonmetropolitan","Gunnison County","CO",0.17900846962617
"Nonmetropolitan","Hinsdale County","CO",0.23024691358025
"Nonmetropolitan","Huerfano County","CO",0.22202635632381
"Nonmetropolitan","Jackson County","CO",0.24314285714286
"Nonmetropolitan","Kiowa County","CO",0.227105517909
"Nonmetropolitan","Kit Carson County","CO",0.27102766798419
"Nonmetropolitan","La Plata County","CO",0.1870028472284
"Nonmetropolitan","Lake County","CO",0.22302977232925
"Nonmetropolitan","Las Animas County","CO",0.26900919659899
"Nonmetropolitan","Lincoln County","CO",0.26404573028465
"Nonmetropolitan","Logan County","CO",0.30101334651508
"Nonmetropolitan","Mineral County","CO",0.22919254658385
"Nonmetropolitan","Moffat County","CO",0.26802450229709
"Nonmetropolitan","Montezuma County","CO",0.21200078022139
"Nonmetropolitan","Montrose County","CO",0.25300397435526
"Nonmetropolitan","Morgan County","CO",0.36101011059952
"Nonmetropolitan","Otero County","CO",0.34001787177005
"Nonmetropolitan","Ouray County","CO",0.20502945174445
"Nonmetropolitan","Phillips County","CO",0.24900867410161
"Nonmetropolitan","Pitkin County","CO",0.16300553121184
"Nonmetropolitan","Prowers County","CO",0.27300975551006
"Nonmetropolitan","Rio Blanco County","CO",0.21401617250674
"Nonmetropolitan","Rio Grande County","CO",0.21100092250923
"Nonmetropolitan","Routt County","CO",0.1830089635022
"Nonmetropolitan","Saguache County","CO",0.23304347826087
"Nonmetropolitan","San Juan County","CO",0.22924393723252
"Nonmetropolitan","San Miguel County","CO",0.22400674950146
"Nonmetropolitan","Sedgwick County","CO",0.23608815426997
"Nonmetropolitan","Summit County","CO",0.1750029786727
"Nonmetropolitan","Washington County","CO",0.23003854625551
"Nonmetropolitan","Yuma County","CO",0.23400322722605
"Nonmetropolitan","Sussex County","DE",0.33700017863355
"Nonmetropolitan","Bradford County","FL",0.35200466744457
"Nonmetropolitan","Calhoun County","FL",0.35900190114068
"Nonmetropolitan","Columbia County","FL",0.38000503289355
"Nonmetropolitan","Desoto County","FL",0.34200770592523
"Nonmetropolitan","Dixie County","FL",0.3260208452313
"Nonmetropolitan","Franklin County","FL",0.2920007600228
"Nonmetropolitan","Glades County","FL",0.30700578459278
"Nonmetropolitan","Gulf County","FL",0.29300661221315
"Nonmetropolitan","Hamilton County","FL",0.33200579990333
"Nonmetropolitan","Hardee County","FL",0.37300070198175
"Nonmetropolitan","Hendry County","FL",0.35200153105164
"Nonmetropolitan","Holmes County","FL",0.38902059852312
"Nonmetropolitan","Jackson County","FL",0.37600417318727
"Nonmetropolitan","Lafayette County","FL",0.3230230708035
"Nonmetropolitan","Liberty County","FL",0.35904700579524
"Nonmetropolitan","Madison County","FL",0.34102165087957
"Nonmetropolitan","Monroe County","FL",0.22700031307304
"Nonmetropolitan","Okeechobee County","FL",0.36500284864215
"Nonmetropolitan","Putnam County","FL",0.34300013688317
"Nonmetropolitan","Suwannee County","FL",0.38101006126693
"Nonmetropolitan","Taylor County","FL",0.38500749625187
"Nonmetropolitan","Union County","FL",0.35600239071038
"Nonmetropolitan","Appling County","GA",0.31601927353595
"Nonmetropolitan","Atkinson County","GA",0.3060349127182
"Nonmetropolitan","Bacon County","GA",0.3060064532142
"Nonmetropolitan","Baker County","GA",0.31000914076782
"Nonmetropolitan","Baldwin County","GA",0.32900772684238
"Nonmetropolitan","Banks County","GA",0.30200935502998
"Nonmetropolitan","Ben Hill County","GA",0.32901042910596
"Nonmetropolitan","Berrien County","GA",0.33601940341732
"Nonmetropolitan","Bleckley County","GA",0.34103385666987
"Nonmetropolitan","Bulloch County","GA",0.3610039305601
"Nonmetropolitan","Calhoun County","GA",0.31601941747573
"Nonmetropolitan","Camden County","GA",0.36
"Nonmetropolitan","Candler County","GA",0.34504001016131
"Nonmetropolitan","Charlton County","GA",0.33501392490157
"Nonmetropolitan","Chattooga County","GA",0.32100010396091
"Nonmetropolitan","Clay County","GA",0.33012589928058
"Nonmetropolitan","Clinch County","GA",0.31605289928789
"Nonmetropolitan","Coffee County","GA",0.30700038114598
"Nonmetropolitan","Colquitt County","GA",0.3120013257804
"Nonmetropolitan","Cook County","GA",0.28001403618216
"Nonmetropolitan","Crisp County","GA",0.3270060988145
"Nonmetropolitan","Decatur County","GA",0.28900790495346
"Nonmetropolitan","Dodge County","GA",0.30601162716412
"Nonmetropolitan","Dooly County","GA",0.36601429356789
"Nonmetropolitan","Early County","GA",0.30601600826233
"Nonmetropolitan","Elbert County","GA",0.30701881331404
"Nonmetropolitan","Emanuel County","GA",0.34701607185063
"Nonmetropolitan","Evans County","GA",0.3200204159755
"Nonmetropolitan","Fannin County","GA",0.3
"Nonmetropolitan","Franklin County","GA",0.29600797327874
"Nonmetropolitan","Gilmer County","GA",0.2950096623849
"Nonmetropolitan","Glascock County","GA",0.32906513070447
"Nonmetropolitan","Gordon County","GA",0.35800246057488
"Nonmetropolitan","Grady County","GA",0.31000367782273
"Nonmetropolitan","Greene County","GA",0.26701505757307
"Nonmetropolitan","Habersham County","GA",0.2970067878854
"Nonmetropolitan","Hancock County","GA",0.30902452466244
"Nonmetropolitan","Hart County","GA",0.26600363348395
"Nonmetropolitan","Irwin County","GA",0.32303181351708
"Nonmetropolitan","Jackson County","GA",0.28100167618575
"Nonmetropolitan","Jeff Davis County","GA",0.33402874362541
"Nonmetropolitan","Jefferson County","GA",0.29801423425007
"Nonmetropolitan","Jenkins County","GA",0.33302574787915
"Nonmetropolitan","Johnson County","GA",0.33300531914894
"Nonmetropolitan","Lamar County","GA",0.29800841330354
"Nonmetropolitan","Laurens County","GA",0.37700335035975
"Nonmetropolitan","Macon County","GA",0.29803012746234
"Nonmetropolitan","Miller County","GA",0.32502913073876
"Nonmetropolitan","Mitchell County","GA",0.33900637586011
"Nonmetropolitan","Montgomery County","GA",0.31104081940051
"Nonmetropolitan","Pierce County","GA",0.35500904643838
"Nonmetropolitan","Polk County","GA",0.34700902583256
"Nonmetropolitan","Pulaski County","GA",0.31800643086817
"Nonmetropolitan","Putnam County","GA",0.29100346020761
"Nonmetropolitan","Quitman County","GA",0.30308539944904
"Nonmetropolitan","Rabun County","GA",0.29901796907647
"Nonmetropolitan","Randolph County","GA",0.33000858000858
"Nonmetropolitan","Schley County","GA",0.31503558718861
"Nonmetropolitan","Screven County","GA",0.3260056553863
"Nonmetropolitan","Seminole County","GA",0.31502518186905
"Nonmetropolitan","Stephens County","GA",0.3260097948892
"Nonmetropolitan","Sumter County","GA",0.327001037051
"Nonmetropolitan","Taliaferro County","GA",0.30522213561964
"Nonmetropolitan","Tattnall County","GA",0.26700752357741
"Nonmetropolitan","Taylor County","GA",0.31903978954291
"Nonmetropolitan","Telfair County","GA",0.35903313663187
"Nonmetropolitan","Thomas County","GA",0.32000353679743
"Nonmetropolitan","Tift County","GA",0.34301000232612
"Nonmetropolitan","Toombs County","GA",0.34201316339323
"Nonmetropolitan","Towns County","GA",0.27801834862385
"Nonmetropolitan","Treutlen County","GA",0.30901296528649
"Nonmetropolitan","Troup County","GA",0.36200620196845
"Nonmetropolitan","Turner County","GA",0.32904275092937
"Nonmetropolitan","Union County","GA",0.31201252867478
"Nonmetropolitan","Upson County","GA",0.25800009420187
"Nonmetropolitan","Ware County","GA",0.33901270251768
"Nonmetropolitan","Warren County","GA",0.31002019182231
"Nonmetropolitan","Washington County","GA",0.28800289245333
"Nonmetropolitan","Wayne County","GA",0.36000086400553
"Nonmetropolitan","Webster County","GA",0.34101212440696
"Nonmetropolitan","Wheeler County","GA",0.32401791867677
"Nonmetropolitan","White County","GA",0.29000176725281
"Nonmetropolitan","Wilcox County","GA",0.33904462242563
"Nonmetropolitan","Wilkes County","GA",0.30602899336133
"Nonmetropolitan","Wilkinson County","GA",0.27700835231587
"Nonmetropolitan","Hawaii County","HI",0.26300036129418
"Nonmetropolitan","Kauai County","HI",0.24400245980849
"Nonmetropolitan","Adair County","IA",0.30200752823087
"Nonmetropolitan","Adams County","IA",0.2860824742268
"Nonmetropolitan","Allamakee County","IA",0.33701015965167
"Nonmetropolitan","Appanoose County","IA",0.37700849118223
"Nonmetropolitan","Audubon County","IA",0.28006142215923
"Nonmetropolitan","Buchanan County","IA",0.35900559105431
"Nonmetropolitan","Buena Vista County","IA",0.30100355425465
"Nonmetropolitan","Butler County","IA",0.33800930232558
"Nonmetropolitan","Calhoun County","IA",0.26500201911428
"Nonmetropolitan","Carroll County","IA",0.34300033189512
"Nonmetropolitan","Cass County","IA",0.34402157321665
"Nonmetropolitan","Cedar County","IA",0.3930065962125
"Nonmetropolitan","Cerro Gordo County","IA",0.35700137973325
"Nonmetropolitan","Cherokee County","IA",0.33600137409825
"Nonmetropolitan","Chickasaw County","IA",0.30902005730659
"Nonmetropolitan","Clarke County","IA",0.33100595151691
"Nonmetropolitan","Clay County","IA",0.29502215062424
"Nonmetropolitan","Clayton County","IA",0.36400215832884
"Nonmetropolitan","Clinton County","IA",0.34400714018369
"Nonmetropolitan","Crawford County","IA",0.37502597852442
"Nonmetropolitan","Davis County","IA",0.3040314808866
"Nonmetropolitan","Decatur County","IA",0.27503168567807
"Nonmetropolitan","Delaware County","IA",0.37800319124687
"Nonmetropolitan","Des Moines County","IA",0.32600808541515
"Nonmetropolitan","Dickinson County","IA",0.31001608729104
"Nonmetropolitan","Emmet County","IA",0.32204361196533
"Nonmetropolitan","Fayette County","IA",0.36500998141392
"Nonmetropolitan","Floyd County","IA",0.3620300425458
"Nonmetropolitan","Franklin County","IA",0.3700207325501
"Nonmetropolitan","Fremont County","IA",0.32204007285974
"Nonmetropolitan","Greene County","IA",0.30101585347083
"Nonmetropolitan","Hamilton County","IA",0.32201901975128
"Nonmetropolitan","Hancock County","IA",0.30903503380455
"Nonmetropolitan","Hardin County","IA",0.32800370398951
"Nonmetropolitan","Henry County","IA",0.31501133182242
"Nonmetropolitan","Howard County","IA",0.27903533206275
"Nonmetropolitan","Humboldt County","IA",0.28601448246486
"Nonmetropolitan","Ida County","IA",0.3120175964807
"Nonmetropolitan","Iowa County","IA",0.39300448430493
"Nonmetropolitan","Jackson County","IA",0.33001426339741
"Nonmetropolitan","Jefferson County","IA",0.30300449491365
"Nonmetropolitan","Keokuk County","IA",0.34603682946357
"Nonmetropolitan","Kossuth County","IA",0.34401027334434
"Nonmetropolitan","Lee County","IA",0.34200678236585
"Nonmetropolitan","Louisa County","IA",0.2770136307311
"Nonmetropolitan","Lucas County","IA",0.27601844734819
"Nonmetropolitan","Lyon County","IA",0.30801072761194
"Nonmetropolitan","Mahaska County","IA",0.28701564828614
"Nonmetropolitan","Marion County","IA",0.3560077052733
"Nonmetropolitan","Marshall County","IA",0.39901151498335
"Nonmetropolitan","Mitchell County","IA",0.34104247104247
"Nonmetropolitan","Monona County","IA",0.35705118171858
"Nonmetropolitan","Monroe County","IA",0.26000355366027
"Nonmetropolitan","Montgomery County","IA",0.31804110301769
"Nonmetropolitan","Muscatine County","IA",0.38200376984761
"Nonmetropolitan","Obrien County","IA",0.30202867453428
"Nonmetropolitan","Osceola County","IA",0.31305314654214
"Nonmetropolitan","Page County","IA",0.37102602353721
"Nonmetropolitan","Palo Alto County","IA",0.35502604964756
"Nonmetropolitan","Plymouth County","IA",0.33600767140802
"Nonmetropolitan","Pocahontas County","IA",0.25804034582133
"Nonmetropolitan","Poweshiek County","IA",0.39901372212693
"Nonmetropolitan","Ringgold County","IA",0.3130284728214
"Nonmetropolitan","Sac County","IA",0.32503423719529
"Nonmetropolitan","Shelby County","IA",0.28800628295748
"Nonmetropolitan","Sioux County","IA",0.30300064703979
"Nonmetropolitan","Tama County","IA",0.33200160771704
"Nonmetropolitan","Taylor County","IA",0.28505484460695
"Nonmetropolitan","Union County","IA",0.29201936064836
"Nonmetropolitan","Van Buren County","IA",0.30103973264018
"Nonmetropolitan","Wapello County","IA",0.35400278185612
"Nonmetropolitan","Wayne County","IA",0.36306516663129
"Nonmetropolitan","Webster County","IA",0.33500219426565
"Nonmetropolitan","Winnebago County","IA",0.3450367181565
"Nonmetropolitan","Winneshiek County","IA",0.30201827624745
"Nonmetropolitan","Worth County","IA",0.28704496788009
"Nonmetropolitan","Wright County","IA",0.3890243902439
"Nonmetropolitan","Adams County","ID",0.26804718875502
"Nonmetropolitan","Bear Lake County","ID",0.27305081259
"Nonmetropolitan","Benewah County","ID",0.29703562340967
"Nonmetropolitan","Bingham County","ID",0.37400214498971
"Nonmetropolitan","Blaine County","ID",0.17400633134013
"Nonmetropolitan","Bonner County","ID",0.25900053214649
"Nonmetropolitan","Boundary County","ID",0.27302201070791
"Nonmetropolitan","Camas County","ID",0.26303418803419
"Nonmetropolitan","Caribou County","ID",0.32701421800948
"Nonmetropolitan","Cassia County","ID",0.35000584590202
"Nonmetropolitan","Clark County","ID",0.238127090301
"Nonmetropolitan","Clearwater County","ID",0.28900039098136
"Nonmetropolitan","Custer County","ID",0.25202156334232
"Nonmetropolitan","Elmore County","ID",0.30601348561993
"Nonmetropolitan","Fremont County","ID",0.30802363255193
"Nonmetropolitan","Gooding County","ID",0.33401165318723
"Nonmetropolitan","Idaho County","ID",0.27600571632726
"Nonmetropolitan","Latah County","ID",0.27800784161239
"Nonmetropolitan","Lemhi County","ID",0.30103580941107
"Nonmetropolitan","Lewis County","ID",0.29804605722261
"Nonmetropolitan","Lincoln County","ID",0.24501788451712
"Nonmetropolitan","Madison County","ID",0.28800134589502
"Nonmetropolitan","Minidoka County","ID",0.30901544401544
"Nonmetropolitan","Oneida County","ID",0.25905807570066
"Nonmetropolitan","Payette County","ID",0.34101570364405
"Nonmetropolitan","Power County","ID",0.33103695730176
"Nonmetropolitan","Shoshone County","ID",0.30902630364559
"Nonmetropolitan","Teton County","ID",0.21801409618574
"Nonmetropolitan","Valley County","ID",0.19800648139055
"Nonmetropolitan","Washington County","ID",0.3030039434006
"Nonmetropolitan","Adams County","IL",0.28300123762376
"Nonmetropolitan","Brown County","IL",0.29604642014162
"Nonmetropolitan","Bureau County","IL",0.29100335107432
"Nonmetropolitan","Carroll County","IL",0.30500241273926
"Nonmetropolitan","Cass County","IL",0.3
"Nonmetropolitan","Christian County","IL",0.30200850482193
"Nonmetropolitan","Clark County","IL",0.27400470424253
"Nonmetropolitan","Clay County","IL",0.31101068200493
"Nonmetropolitan","Coles County","IL",0.28300431832202
"Nonmetropolitan","Crawford County","IL",0.29001885869945
"Nonmetropolitan","Cumberland County","IL",0.28302516692347
"Nonmetropolitan","De Witt County","IL",0.29601799966038
"Nonmetropolitan","Douglas County","IL",0.29601582564031
"Nonmetropolitan","Edgar County","IL",0.29500856564398
"Nonmetropolitan","Edwards County","IL",0.30400437636761
"Nonmetropolitan","Effingham County","IL",0.25300959467398
"Nonmetropolitan","Fayette County","IL",0.30401139186815
"Nonmetropolitan","Franklin County","IL",0.33600780003545
"Nonmetropolitan","Fulton County","IL",0.29100222891331
"Nonmetropolitan","Gallatin County","IL",0.30507833603458
"Nonmetropolitan","Greene County","IL",0.2950180750113
"Nonmetropolitan","Hamilton County","IL",0.2970046854083
"Nonmetropolitan","Hancock County","IL",0.27300888315238
"Nonmetropolitan","Hardin County","IL",0.32500874431619
"Nonmetropolitan","Henderson County","IL",0.32002457002457
"Nonmetropolitan","Iroquois County","IL",0.33700114879377
"Nonmetropolitan","Jackson County","IL",0.27300058303126
"Nonmetropolitan","Jasper County","IL",0.30402898550725
"Nonmetropolitan","Jefferson County","IL",0.29800958884207
"Nonmetropolitan","Jo Daviess County","IL",0.30601361789781
"Nonmetropolitan","Johnson County","IL",0.30000926698174
"Nonmetropolitan","Knox County","IL",0.33200214563497
"Nonmetropolitan","Lasalle County","IL",0.32700081715055
"Nonmetropolitan","Lawrence County","IL",0.30600457976423
"Nonmetropolitan","Lee County","IL",0.29300691374816
"Nonmetropolitan","Livingston County","IL",0.26900242401641
"Nonmetropolitan","Logan County","IL",0.29300935791717
"Nonmetropolitan","Marion County","IL",0.29000330894518
"Nonmetropolitan","Mason County","IL",0.292
"Nonmetropolitan","Mcdonough County","IL",0.28001071028674
"Nonmetropolitan","Montgomery County","IL",0.32900462962963
"Nonmetropolitan","Morgan County","IL",0.30900753618565
"Nonmetropolitan","Moultrie County","IL",0.28500620762105
"Nonmetropolitan","Ogle County","IL",0.29100514138817
"Nonmetropolitan","Perry County","IL",0.293003783415
"Nonmetropolitan","Pike County","IL",0.30500651405174
"Nonmetropolitan","Pope County","IL",0.31604976671851
"Nonmetropolitan","Pulaski County","IL",0.30704635761589
"Nonmetropolitan","Putnam County","IL",0.28601733576642
"Nonmetropolitan","Randolph County","IL",0.30600025752178
"Nonmetropolitan","Richland County","IL",0.30502142245073
"Nonmetropolitan","Saline County","IL",0.30501268677756
"Nonmetropolitan","Schuyler County","IL",0.31501103752759
"Nonmetropolitan","Scott County","IL",0.29102285092492
"Nonmetropolitan","Shelby County","IL",0.28301719777441
"Nonmetropolitan","Stephenson County","IL",0.3590014719577
"Nonmetropolitan","Union County","IL",0.30001544878727
"Nonmetropolitan","Vermilion County","IL",0.35800592337107
"Nonmetropolitan","Wabash County","IL",0.31001671442216
"Nonmetropolitan","Warren County","IL",0.31000756238972
"Nonmetropolitan","Washington County","IL",0.29801066057491
"Nonmetropolitan","Wayne County","IL",0.30000836470096
"Nonmetropolitan","White County","IL",0.29901960784314
"Nonmetropolitan","Whiteside County","IL",0.30400531144375
"Nonmetropolitan","Williamson County","IL",0.29900089588283
"Nonmetropolitan","Adams County","IN",0.31900668576886
"Nonmetropolitan","Blackford County","IN",0.2590160284951
"Nonmetropolitan","Cass County","IN",0.36100537194493
"Nonmetropolitan","Clinton County","IN",0.35900626448125
"Nonmetropolitan","Crawford County","IN",0.28502957121735
"Nonmetropolitan","Daviess County","IN",0.2980082297321
"Nonmetropolitan","Decatur County","IN",0.32800344408428
"Nonmetropolitan","Dekalb County","IN",0.36000122639195
"Nonmetropolitan","Dubois County","IN",0.33901003052769
"Nonmetropolitan","Fayette County","IN",0.34301572096692
"Nonmetropolitan","Fountain County","IN",0.29701093368992
"Nonmetropolitan","Fulton County","IN",0.30801239778423
"Nonmetropolitan","Gibson County","IN",0.34900716479017
"Nonmetropolitan","Grant County","IN",0.37200664626857
"Nonmetropolitan","Greene County","IN",0.35900740678746
"Nonmetropolitan","Henry County","IN",0.36900322555267
"Nonmetropolitan","Huntington County","IN",0.34500554740346
"Nonmetropolitan","Jackson County","IN",0.37601025916316
"Nonmetropolitan","Jay County","IN",0.37400359811791
"Nonmetropolitan","Jefferson County","IN",0.30600430275768
"Nonmetropolitan","Jennings County","IN",0.35600444058307
"Nonmetropolitan","Knox County","IN",0.33300858959581
"Nonmetropolitan","Kosciusko County","IN",0.34400342661336
"Nonmetropolitan","Lagrange County","IN",0.32400297066469
"Nonmetropolitan","Lawrence County","IN",0.38600328994834
"Nonmetropolitan","Marshall County","IN",0.36900179248332
"Nonmetropolitan","Martin County","IN",0.27302368911365
"Nonmetropolitan","Miami County","IN",0.35101019327025
"Nonmetropolitan","Montgomery County","IN",0.32900045291433
"Nonmetropolitan","Noble County","IN",0.35300051437389
"Nonmetropolitan","Orange County","IN",0.30900686561077
"Nonmetropolitan","Parke County","IN",0.31302415771188
"Nonmetropolitan","Perry County","IN",0.30700376040827
"Nonmetropolitan","Pike County","IN",0.26400566325419
"Nonmetropolitan","Pulaski County","IN",0.29102140803067
"Nonmetropolitan","Putnam County","IN",0.2850072830686
"Nonmetropolitan","Randolph County","IN",0.27200921507323
"Nonmetropolitan","Ripley County","IN",0.28800944794368
"Nonmetropolitan","Rush County","IN",0.2620141620771
"Nonmetropolitan","Scott County","IN",0.30901065776725
"Nonmetropolitan","Spencer County","IN",0.26701722098068
"Nonmetropolitan","Starke County","IN",0.35201159222639
"Nonmetropolitan","Steuben County","IN",0.2930070974972
